re78,is_treat,age,educ,black,hisp,married,nodegr,re74,re75
25600,no,49,12,no,no,yes,no,25900,25200
6070,no,18,12,no,no,no,no,2940,782
2860,no,23,13,no,no,no,no,6540,985
25600,no,31,11,no,no,yes,yes,12700,14700
10100,no,24,13,no,no,no,no,12400,13000
25600,no,49,4,no,yes,yes,yes,15500,21300
0,no,43,10,no,yes,yes,yes,25900,25200
25600,no,43,12,no,no,yes,no,25900,25200
13600,no,52,6,no,yes,yes,yes,19700,19700
0,no,43,1,no,yes,yes,yes,12600,4280
25600,no,33,9,no,yes,yes,yes,12000,7090
19700,no,41,5,no,yes,yes,yes,7690,12200
19300,no,40,8,no,yes,yes,yes,22500,21800
17200,no,25,11,no,yes,yes,yes,12600,3380
0,no,46,12,no,no,yes,no,0,0
0,no,32,18,no,no,yes,no,0,0
21000,no,45,12,no,no,no,no,20200,19200
25600,no,29,13,no,no,no,no,10900,0
25600,no,29,16,no,no,no,no,9720,5430
25600,no,23,16,no,no,no,no,4520,0
25600,no,25,16,no,no,yes,no,21300,20600
0,no,35,15,no,no,no,no,3080,324
0,no,29,16,no,no,yes,no,25900,25200
24900,no,31,13,no,no,yes,no,25900,25200
25600,no,30,16,no,yes,yes,no,23600,20200
11400,no,27,3,no,yes,yes,yes,10900,11000
15000,no,20,13,no,no,yes,no,2450,6610
3580,no,21,12,no,yes,yes,no,13500,14700
10600,no,44,8,no,no,no,yes,5840,11800
10100,no,44,6,no,yes,yes,yes,8490,8350
0,no,50,10,no,no,yes,yes,25900,25200
21100,no,23,16,no,no,no,no,9560,17100
25600,no,23,16,no,no,no,no,504,24900
8670,no,29,16,no,no,yes,no,21300,21300
7710,no,19,11,no,no,no,yes,0,1070
0,no,43,14,no,no,no,no,0,0
15500,no,25,14,yes,no,no,no,11900,13100
9400,no,23,11,no,no,yes,yes,2770,9570
21000,no,44,8,no,no,yes,yes,19000,12800
22600,no,31,12,no,no,yes,no,25900,22500
25600,no,33,13,no,no,yes,no,23500,25200
15800,no,27,12,no,no,no,no,21400,17600
11900,no,25,12,no,no,yes,no,8610,5370
13100,no,34,12,no,no,yes,no,14000,14500
25600,no,27,14,no,no,yes,no,19200,20900
20300,no,28,12,no,no,yes,no,25900,25200
0,no,46,14,no,no,yes,no,23000,15300
9680,no,26,11,no,no,no,yes,0,2830
25600,no,39,14,no,no,yes,no,25900,25200
25600,no,30,17,no,yes,yes,no,11400,1070
0,no,23,10,no,no,yes,yes,0,0
24000,no,24,12,no,no,yes,no,23900,21500
0,no,31,16,no,no,yes,no,9330,2370
3540,no,21,10,no,no,yes,yes,5010,23300
25600,no,29,12,no,no,yes,no,25900,23600
13800,no,42,12,no,no,yes,no,19600,14200
25600,no,44,12,no,no,yes,no,25900,25200
25600,no,51,12,no,no,yes,no,25900,25200
17600,no,49,10,no,yes,yes,yes,16700,17000
0,no,27,13,no,no,yes,no,27.4,0
7150,no,50,14,no,no,yes,no,18100,2330
0,no,43,14,no,no,yes,no,8870,12800
25600,no,27,16,no,no,yes,no,21200,22500
0,no,47,12,no,yes,yes,no,0,0
0,no,28,12,no,no,yes,no,23800,21300
0,no,53,15,no,no,yes,no,0,0
25600,no,32,14,no,no,yes,no,25900,25200
25600,no,39,13,no,no,yes,no,25900,25200
18700,no,26,16,no,no,no,no,12300,14000
0,no,27,18,no,no,no,no,2280,0
0,no,53,12,no,no,yes,no,25900,16800
22700,no,37,13,no,no,yes,no,25900,24800
0,no,37,14,no,no,yes,no,0,0
0,no,32,10,no,no,yes,yes,24400,25200
5050,no,18,10,no,no,no,yes,0,0
6480,no,17,10,no,no,no,yes,0,2250
25600,no,44,12,no,no,yes,no,25900,25200
25600,no,30,13,no,no,yes,no,11200,21500
10700,no,55,9,no,no,no,yes,10200,10000
13700,no,38,4,no,yes,yes,yes,16400,13400
14600,no,18,11,no,yes,yes,yes,6170,6820
0,no,27,11,no,no,yes,yes,327,0
11500,no,42,3,no,yes,yes,yes,0,7900
0,no,48,14,no,no,yes,no,19800,16000
0,no,55,12,no,no,yes,no,22400,7980
7510,no,23,16,no,no,no,no,339,6150
25600,no,26,13,no,no,yes,no,25900,25200
11900,no,40,13,no,no,yes,no,3580,10300
1560,no,29,16,no,no,yes,no,1210,1440
15900,no,50,12,no,no,no,no,14600,14500
18000,no,41,12,no,no,yes,no,16300,21100
0,no,40,12,no,no,yes,no,25900,25200
5550,no,50,10,no,no,yes,yes,25900,25200
11100,no,23,15,no,no,no,no,8840,5220
25600,no,31,18,no,no,yes,no,25900,25200
0,no,41,12,no,no,yes,no,22900,23600
7350,no,20,12,no,no,no,no,5290,668
0,no,47,12,no,yes,yes,no,25900,23900
0,no,18,12,no,yes,no,no,694,3340
17700,no,46,12,no,no,yes,no,25900,25200
25600,no,35,12,no,yes,yes,no,23300,22000
7260,no,23,12,no,no,yes,no,15200,17000
25600,no,45,12,no,no,yes,no,25900,25200
20700,no,21,14,no,no,no,no,3430,3130
25600,no,55,12,no,yes,yes,no,19300,16200
24900,no,52,12,no,no,yes,no,25900,20300
18800,no,50,12,no,no,no,no,16200,14300
12800,no,47,12,no,no,yes,no,11700,1390
10600,no,36,8,no,yes,no,yes,8900,11700
18700,no,42,5,no,no,yes,yes,25900,25200
25600,no,48,12,no,no,yes,no,25900,25200
12400,no,45,12,no,no,yes,no,22900,16000
17300,no,39,12,no,yes,yes,no,11200,9360
1480,no,27,12,no,no,yes,no,6370,10400
25600,no,45,10,no,no,yes,yes,25900,25200
3670,no,53,14,no,no,yes,no,4560,11300
25600,no,36,12,no,no,yes,no,15800,25200
1040,no,20,12,no,no,no,no,4190,15800
22400,no,18,10,no,no,no,yes,0,1860
23300,no,20,13,no,no,no,no,4960,12000
5290,no,20,12,no,no,no,no,5280,14100
21000,no,23,12,no,no,yes,no,3780,3930
25400,no,47,17,no,no,yes,no,25900,25200
25600,no,45,12,no,no,yes,no,25900,25200
15400,no,21,14,no,no,no,no,1760,1990
3660,no,16,9,no,no,no,yes,243,406
25600,no,34,16,no,no,yes,no,22800,24500
22000,no,35,11,no,no,yes,yes,3980,0
17200,no,33,14,no,no,yes,no,21200,9460
21900,no,41,9,no,yes,yes,yes,21000,20500
25600,no,41,12,no,no,yes,no,20200,20900
17200,no,17,10,no,no,no,yes,0,2150
25600,no,47,9,no,no,yes,yes,25900,25200
25600,no,25,16,no,no,yes,no,10500,22900
1580,no,20,13,no,no,yes,no,5760,8960
10900,no,38,13,no,no,no,no,19700,14900
25600,no,25,16,no,no,no,no,13200,9880
4220,no,18,12,no,no,no,no,1300,2810
19400,no,37,12,no,no,yes,no,18100,18700
25600,no,49,8,no,no,yes,yes,23700,8390
25600,no,41,12,no,no,no,no,25900,25200
23000,no,47,12,no,no,yes,no,0,0
25600,no,32,13,no,no,yes,no,14600,16100
25600,no,55,13,no,no,yes,no,25100,25000
25600,no,27,12,no,no,yes,no,24700,21900
7370,no,27,15,no,no,yes,no,7980,21400
4520,no,47,12,no,no,yes,no,0,5980
16500,no,25,13,no,no,no,no,0,6360
25600,no,33,13,no,no,yes,no,25100,24500
25600,no,26,12,no,no,yes,no,24700,24700
0,no,23,10,no,no,yes,yes,11300,6070
19000,no,18,10,no,no,yes,yes,5040,7760
25600,no,31,12,no,no,yes,no,25600,22400
1840,no,40,10,no,no,yes,yes,11800,14100
1920,no,27,16,no,no,yes,no,5190,827
25600,no,29,12,no,no,no,no,13100,9480
0,no,52,16,no,no,yes,no,20400,8960
15200,no,19,12,no,no,no,no,0,1980
5490,no,27,13,no,no,yes,no,11300,10800
0,no,35,18,no,no,yes,no,11000,0
14600,no,29,15,no,no,yes,no,12900,14400
11000,no,33,16,no,no,yes,no,15300,10500
22000,no,28,12,no,no,yes,no,16200,16500
0,no,22,9,no,yes,yes,yes,5560,7010
5870,no,46,4,no,yes,yes,yes,8400,9660
1640,no,16,6,no,yes,no,yes,165,35.8
5270,no,30,6,no,yes,yes,yes,3910,3870
18900,no,47,12,no,no,yes,no,18400,19500
21500,no,27,10,no,yes,yes,yes,15600,2450
13000,no,49,3,no,yes,yes,yes,5330,8240
2030,no,18,11,no,yes,no,yes,0,3040
2350,no,53,4,no,yes,yes,yes,11400,4490
1210,no,26,13,no,no,yes,no,22500,23400
411,no,21,11,no,yes,no,yes,1230,177
25300,no,32,12,no,no,yes,no,20800,21600
0,no,55,12,no,no,yes,no,0,0
25400,no,25,12,no,no,yes,no,24900,25200
25600,no,44,14,no,no,yes,no,24900,22800
25600,no,31,5,yes,no,yes,yes,22300,21200
22300,no,41,12,no,no,yes,no,19800,18500
7730,no,26,13,no,no,no,no,5840,4590
22300,no,32,12,no,no,yes,no,23900,25200
25600,no,36,12,no,no,yes,no,15700,25200
16200,no,29,13,no,no,no,no,0,944
12200,no,32,14,no,no,no,no,6490,9570
13700,no,24,12,no,no,yes,no,22400,11600
18100,no,36,13,yes,no,yes,no,18500,17400
25600,no,29,12,no,no,yes,no,25900,25200
15500,no,22,12,no,no,yes,no,15900,7560
25600,no,37,10,no,no,yes,yes,18800,9290
3060,no,18,12,yes,no,no,no,1580,1410
965,no,39,2,yes,no,yes,yes,0,0
25600,no,23,12,no,no,yes,no,15000,19300
25600,no,44,15,no,no,yes,no,24500,25200
10600,no,37,10,no,no,yes,yes,9930,4980
25600,no,50,12,no,no,yes,no,13800,21400
0,no,55,8,no,no,yes,yes,0,0
25600,no,47,12,no,no,yes,no,25900,25200
8580,no,42,7,no,no,yes,yes,12100,12700
14600,no,51,5,no,no,yes,yes,17900,17100
11400,no,25,12,yes,no,yes,no,10800,2660
0,no,48,8,no,no,yes,yes,0,0
9940,no,44,3,no,no,no,yes,8920,11900
21400,no,40,10,no,no,yes,yes,25900,25200
7420,no,18,11,no,no,no,yes,0,0
18400,no,54,9,no,no,no,yes,20500,18400
0,no,53,10,no,no,yes,yes,0,0
25600,no,53,16,no,no,yes,no,25900,25200
6380,no,17,11,no,no,no,yes,1500,1240
25600,no,42,16,no,no,yes,no,20000,25200
16100,no,29,13,no,no,yes,no,16500,11600
2810,no,32,10,no,no,yes,yes,3450,4840
19800,no,24,12,no,no,yes,no,21900,18300
14200,no,23,12,no,no,yes,no,11300,9400
0,no,32,6,no,yes,yes,yes,980,1040
10700,no,28,12,no,no,yes,no,7410,2350
0,no,28,14,no,no,yes,no,149,82.4
16200,no,49,10,no,no,yes,yes,16500,15600
9160,no,17,11,no,no,no,yes,0,0
8550,no,24,12,no,no,yes,no,9050,328
25600,no,47,16,no,no,yes,no,25900,25200
0,no,38,12,no,no,yes,no,25900,25200
0,no,27,12,yes,no,yes,no,15700,16700
20200,no,28,12,yes,no,yes,no,16700,14700
22600,no,30,13,no,no,yes,no,19900,22800
0,no,41,14,no,no,no,no,0,0
25000,no,47,12,no,no,yes,no,23800,23100
25600,no,27,13,no,no,yes,no,24500,24700
25600,no,34,14,no,no,yes,no,1280,3420
17800,no,29,18,no,no,yes,no,13400,13500
0,no,55,18,no,no,no,no,0,0
25600,no,50,8,no,no,yes,yes,19700,18800
21900,no,31,12,yes,no,yes,no,17700,18600
3080,no,19,10,yes,no,no,yes,0,0
25600,no,39,16,no,no,no,no,24400,24600
442,no,29,14,no,no,no,no,5400,3100
0,no,18,12,no,no,no,no,429,0
1900,no,43,11,no,no,yes,yes,17800,20800
0,no,18,10,no,no,no,yes,0,2260
25600,no,39,12,no,no,yes,no,25900,25200
14700,no,16,10,yes,no,no,yes,0,0
0,no,34,11,yes,no,yes,yes,0,0
3190,no,20,14,no,no,no,no,0,0
702,no,39,10,yes,no,no,yes,844,890
7290,no,27,14,no,no,yes,no,11100,11500
25600,no,52,18,no,no,yes,no,0,25200
0,no,43,12,no,no,yes,no,15600,14700
13000,no,21,12,no,no,no,no,11400,11000
21300,no,26,12,no,no,yes,no,21000,21500
0,no,45,8,no,no,yes,yes,0,0
25600,no,41,11,no,no,yes,yes,25900,25200
13400,no,22,12,no,no,yes,no,8530,10100
20100,no,24,11,no,no,yes,yes,16700,15900
0,no,20,13,no,no,no,no,0,0
44.3,no,27,16,no,no,yes,no,12400,0
25600,no,55,18,no,no,yes,no,25900,25200
0,no,50,12,no,no,yes,no,22200,24100
0,no,22,12,no,no,yes,no,9580,10500
8810,no,18,9,no,no,yes,yes,1420,3460
24100,no,28,6,no,yes,no,yes,10600,2740
1720,no,24,12,no,no,no,no,0,2190
4540,no,53,12,no,no,yes,no,3140,2870
25.1,no,43,16,no,no,yes,no,25900,9780
3900,no,18,11,no,no,no,yes,0,0
23300,no,42,11,no,no,yes,yes,25700,19000
25500,no,27,12,no,no,yes,no,22500,22500
25600,no,22,12,no,no,yes,no,13400,13300
25600,no,44,10,no,no,no,yes,25700,20900
14700,no,28,12,no,no,yes,no,13200,15200
22400,no,31,12,no,no,yes,no,18600,19900
25600,no,51,12,no,no,yes,no,25900,25200
8660,no,43,12,no,no,yes,no,0,2120
25600,no,48,9,no,no,yes,yes,25900,25200
25600,no,48,18,no,no,yes,no,25900,25200
25600,no,44,18,no,no,yes,no,25900,25200
25600,no,55,8,no,no,yes,yes,25900,25200
25600,no,43,8,no,no,yes,yes,25900,25200
16900,no,19,12,no,no,no,no,9640,13500
9500,no,47,12,no,no,yes,no,14700,5860
21900,no,30,10,no,no,yes,yes,24500,25200
20100,no,28,12,no,no,yes,no,14700,14800
24500,no,30,14,no,no,no,no,25500,25200
25600,no,30,16,no,no,yes,no,25900,25200
0,no,43,14,no,no,yes,no,0,0
452,no,20,12,no,no,no,no,11100,9200
25200,no,37,10,no,no,yes,yes,18900,18300
2550,no,16,9,no,no,no,yes,445,709
0,no,45,12,no,no,yes,no,0,0
21300,no,50,11,no,no,yes,yes,14200,13900
25600,no,47,18,no,no,yes,no,18000,23200
22800,no,22,14,no,no,no,no,18900,24700
594,no,17,11,no,no,no,yes,8880,3440
17100,no,20,10,no,no,yes,yes,5060,6680
9550,no,18,12,no,no,yes,no,0,5590
15000,no,24,9,no,no,no,yes,9230,11000
485,no,27,12,yes,no,yes,no,443,457
12300,no,23,12,no,no,yes,no,12400,22200
8650,no,41,12,no,no,yes,no,21900,25200
25600,no,54,12,no,no,yes,no,25900,25200
0,no,29,18,no,no,yes,no,25900,3810
0,no,30,12,no,no,yes,no,8670,7440
9760,no,22,16,no,no,no,no,2850,5810
11400,no,27,12,no,no,no,no,795,5650
0,no,29,16,no,no,no,no,0,0
4610,no,37,8,no,yes,yes,yes,13300,7810
25600,no,36,11,no,no,yes,yes,25900,25200
2450,no,24,12,yes,no,yes,no,2360,0
22900,no,38,9,no,no,no,yes,24100,23700
25600,no,47,16,no,no,no,no,25900,25200
18300,no,53,13,no,no,no,no,15700,14100
9790,no,21,10,no,no,yes,yes,15300,14800
20400,no,34,12,no,no,yes,no,17100,24600
0,no,19,13,no,no,no,no,2880,5650
12000,no,17,10,no,no,no,yes,0,1190
15800,no,30,12,no,no,no,no,17900,14800
25600,no,35,12,no,no,yes,no,25900,25200
25600,no,25,10,no,no,yes,yes,25900,25200
25600,no,40,14,no,no,yes,no,25900,25200
25600,no,35,16,no,no,yes,no,25900,25200
25600,no,35,12,no,no,yes,no,25900,25200
25600,no,25,16,no,no,no,no,6070,25200
25600,no,26,12,no,no,yes,no,25900,23500
16200,no,22,12,yes,no,no,no,8390,6630
25600,no,28,16,no,no,yes,no,25900,25200
14200,no,47,12,no,no,yes,no,7860,15400
14700,no,16,10,no,no,no,yes,0,0
25600,no,28,13,no,no,yes,no,25900,25200
8050,no,23,16,no,no,yes,no,5530,16700
25600,no,34,12,no,no,yes,no,25600,24900
25600,no,48,8,no,no,yes,yes,25900,25200
25600,no,37,12,no,no,yes,no,25900,25200
0,no,17,10,no,no,no,yes,409,1320
21000,no,37,12,no,no,yes,no,25900,20500
18200,no,24,13,no,no,yes,no,13600,12700
25600,no,53,11,no,no,yes,yes,11700,4860
0,no,28,18,no,no,no,no,0,0
2930,no,49,18,no,no,no,no,4040,3590
3020,no,30,18,no,no,no,no,4140,3830
4100,no,21,15,no,no,yes,no,14900,18800
25500,no,28,12,no,no,yes,no,19200,17600
25600,no,35,15,no,no,no,no,23800,23500
9680,no,54,12,no,no,yes,no,11900,15500
25600,no,37,14,no,no,yes,no,25900,25200
5320,no,20,12,no,no,no,no,2680,6520
25600,no,35,12,no,no,yes,no,25900,25200
823,no,29,14,no,no,yes,no,239,446
18700,no,45,12,no,no,yes,no,23400,22700
20900,no,37,10,no,no,yes,yes,17200,9780
1610,no,18,12,no,no,no,no,194,1420
25600,no,45,12,no,no,yes,no,23900,22100
3130,no,17,10,no,no,no,yes,0,537
18400,no,27,12,no,yes,yes,no,20300,17900
25600,no,47,12,no,no,yes,no,24700,25200
0,no,48,13,no,no,yes,no,11300,884
19000,no,19,12,no,no,no,no,5050,11900
25600,no,31,16,no,no,yes,no,25600,24000
18600,no,26,12,no,no,yes,no,17800,17700
17300,no,36,13,no,no,yes,no,22900,20900
25600,no,35,12,no,no,yes,no,23700,22700
25600,no,27,16,no,no,yes,no,25900,25200
23300,no,45,16,no,no,yes,no,25900,25200
14500,no,32,12,no,no,yes,no,17500,11600
0,no,50,7,no,no,yes,yes,11500,956
18500,no,36,12,no,no,yes,no,19400,18700
16000,no,49,12,no,no,yes,no,25600,23900
3220,no,17,10,no,no,no,yes,0,0
25600,no,49,16,no,no,yes,no,25900,25200
10200,no,17,11,no,no,no,yes,572,1590
25600,no,36,16,no,no,yes,no,25900,25200
2270,no,22,15,no,no,no,no,7430,7970
25600,no,28,14,no,yes,yes,no,15900,18100
5790,no,19,10,no,yes,no,yes,862,7210
18800,no,26,13,no,no,yes,no,22300,19600
25600,no,22,16,no,no,no,no,0,3320
10300,no,27,17,no,no,yes,no,0,362
21600,no,21,12,no,no,yes,no,11600,14700
3400,no,22,15,no,no,no,no,10000,6620
0,no,51,12,no,no,yes,no,2380,0
3750,no,45,18,no,no,yes,no,3250,2490
2370,no,28,18,no,no,no,no,3260,0
0,no,42,14,no,no,no,no,5520,10200
8820,no,22,12,no,no,no,no,11300,12000
14900,no,44,17,no,no,no,no,9050,8310
25600,no,35,17,no,no,yes,no,7150,25200
0,no,49,12,no,no,yes,no,25900,25200
9790,no,30,18,no,no,yes,no,25100,25200
14100,no,23,12,no,no,yes,no,11700,4760
25600,no,48,12,no,no,yes,no,25900,25200
21200,no,50,9,no,no,yes,yes,17700,17700
13100,no,20,12,no,no,no,no,11000,7250
24900,no,37,13,no,no,yes,no,25900,25200
0,no,53,12,no,no,no,no,25900,22100
24300,no,28,12,no,no,no,no,17600,21300
14300,no,47,3,no,no,yes,yes,18800,16200
25600,no,34,12,no,no,yes,no,25900,2230
23800,no,53,9,no,no,yes,yes,23500,20800
25600,no,48,13,no,no,yes,no,25900,20700
16900,no,25,16,no,no,no,no,9870,12600
25600,no,52,18,no,no,yes,no,25900,25200
18700,no,27,8,no,yes,no,yes,12700,11500
0,no,52,12,no,no,no,no,0,0
14400,no,20,12,no,no,no,no,9760,8700
24700,no,51,12,no,no,yes,no,23000,25000
19300,no,20,12,no,no,no,no,5940,16500
18200,no,24,12,no,no,yes,no,18200,15100
22100,no,18,12,no,no,yes,no,1550,4110
9100,no,23,16,no,no,yes,no,1180,6290
25600,no,29,18,no,no,yes,no,20700,23700
23300,no,54,12,no,no,yes,no,22300,21900
20600,no,51,7,no,no,yes,yes,25800,23200
2810,no,22,11,no,no,yes,yes,10100,18700
8580,no,22,12,no,no,yes,no,8500,12700
25600,no,55,8,no,no,yes,yes,23400,20800
19700,no,26,18,no,no,yes,no,0,0
9150,no,23,16,no,no,yes,no,2070,4140
14000,no,55,15,no,no,yes,no,22500,0
25600,no,48,9,no,no,yes,yes,24000,24100
18100,no,37,8,no,no,yes,yes,15900,19300
23700,no,38,12,no,no,yes,no,20900,22500
16200,no,27,12,no,no,yes,no,18900,16300
23900,no,17,10,no,no,no,yes,0,2110
25600,no,35,12,no,no,yes,no,11600,12900
16500,no,50,12,no,no,yes,no,15000,13800
25600,no,30,12,no,no,no,no,25900,25200
16500,no,36,12,no,no,yes,no,25700,25200
25600,no,50,11,no,no,yes,yes,25900,25200
6710,no,17,11,no,no,no,yes,0,1990
25600,no,38,7,no,no,yes,yes,16200,16200
25600,no,34,12,no,no,yes,no,25900,21400
25600,no,33,14,no,no,yes,no,24900,25200
25600,no,43,14,yes,no,yes,no,25900,25200
19100,no,19,12,yes,no,no,no,2820,2300
0,no,39,15,no,no,no,no,25900,24800
20300,no,25,15,no,no,yes,no,16200,10700
3740,no,41,11,no,no,yes,yes,10000,7240
10400,no,19,12,no,no,no,no,2180,11600
3510,no,33,16,no,no,yes,no,0,1030
21000,no,36,10,no,no,yes,yes,8370,12600
14500,no,23,16,no,no,yes,no,11700,12900
25600,no,31,14,no,no,yes,no,23100,24500
17400,no,33,12,no,no,yes,no,17400,16500
0,no,26,12,no,no,yes,no,7480,8480
25600,no,52,10,no,no,no,yes,25900,25200
0,no,24,18,no,no,no,no,129,89.5
0,no,41,12,no,no,no,no,3790,2740
4520,no,50,9,no,no,yes,yes,4640,5850
25600,no,53,12,no,no,yes,no,25700,25200
25600,no,50,12,no,no,yes,no,25900,25200
3170,no,18,12,no,no,no,no,300,1010
1040,no,18,10,no,no,no,yes,0,1090
1270,no,24,12,yes,no,yes,no,4230,320
10300,no,36,12,no,yes,yes,no,12800,19000
3290,no,21,12,no,no,no,no,7760,6250
23200,no,25,13,no,no,no,no,20300,19800
25600,no,27,16,no,no,yes,no,21500,19700
23700,no,35,11,no,yes,yes,yes,19500,15000
25600,no,44,12,no,no,yes,no,25900,25200
25600,no,36,14,no,no,yes,no,25900,22600
0,no,48,12,no,no,yes,no,17500,10600
13800,no,22,13,no,no,no,no,0,5080
20000,no,27,13,no,no,yes,no,25900,25200
13400,no,27,14,no,no,yes,no,20200,17100
21500,no,36,12,no,no,yes,no,0,13500
25600,no,41,14,yes,no,yes,no,25900,25200
15900,no,35,14,no,no,yes,no,22000,15600
14400,no,55,11,no,no,no,yes,14900,14900
12900,no,27,4,no,yes,yes,yes,10800,10200
0,no,47,6,no,yes,yes,yes,10200,14000
16300,no,21,15,no,no,no,no,5270,4670
25600,no,51,12,no,no,no,no,25900,23300
18000,no,25,12,yes,no,no,no,14900,15800
25600,no,29,12,yes,no,yes,no,25700,25200
14500,no,33,12,yes,no,yes,no,11900,12600
4840,no,18,12,no,yes,no,no,0,630
0,no,27,9,no,yes,yes,yes,12800,0
3370,no,27,4,no,yes,yes,yes,627,3410
15300,no,19,12,no,yes,no,no,6810,15100
21300,no,49,10,no,no,yes,yes,21500,19300
25600,no,43,8,no,no,yes,yes,25800,25200
16100,no,54,12,no,no,yes,no,25900,19200
3370,no,55,12,no,no,yes,no,0,0
23900,no,30,13,no,no,yes,no,12000,20100
0,no,42,12,no,no,yes,no,17800,20500
15700,no,32,12,no,yes,yes,no,8660,9510
0,no,52,12,no,no,no,no,0,0
3200,no,21,9,no,no,no,yes,5020,0
21100,no,35,18,no,yes,yes,no,20700,21600
21600,no,49,5,no,no,yes,yes,16400,17300
5450,no,19,13,no,no,no,no,0,0
19100,no,29,16,no,no,no,no,19600,19700
8920,no,32,12,no,no,yes,no,11200,23800
17900,no,48,18,no,no,no,no,18600,17900
7280,no,28,12,no,no,yes,no,25900,24400
0,no,20,8,no,no,yes,yes,2360,1740
12300,no,24,14,no,no,yes,no,16200,17800
17400,no,21,12,no,no,no,no,9720,5590
0,no,18,12,no,no,no,no,0,0
17800,no,27,12,no,no,yes,no,18700,17500
25600,no,29,12,no,no,yes,no,19600,21200
25600,no,33,8,no,no,yes,yes,25900,25200
22000,no,52,6,no,no,yes,yes,24400,23900
0,no,43,12,no,no,yes,no,0,0
16900,no,34,12,no,no,yes,no,23300,22800
25600,no,47,8,yes,no,yes,yes,25900,25200
10100,no,41,10,yes,no,no,yes,11100,10800
0,no,29,16,yes,no,yes,no,2700,236
177,no,28,12,yes,no,yes,no,0,0
25600,no,46,14,no,no,no,no,25900,25200
23800,no,46,15,no,no,yes,no,21700,22700
10800,no,51,12,no,no,yes,no,22000,24100
25600,no,23,15,no,no,no,no,8880,4430
12700,no,19,13,no,no,no,no,4430,7070
18200,no,45,12,no,yes,no,no,22300,11000
14800,no,37,16,no,yes,yes,no,8620,7880
0,no,39,12,no,no,yes,no,2750,10800
7510,no,29,12,no,no,no,no,0,5990
8340,no,18,11,no,no,no,yes,541,4640
0,no,35,9,no,no,no,yes,23200,22800
25600,no,34,12,no,no,yes,no,25900,25200
25600,no,40,12,no,no,yes,no,25900,25200
25600,no,30,13,no,no,yes,no,25900,25200
12200,no,54,8,no,no,no,yes,15500,15000
0,no,52,15,no,no,yes,no,0,0
15400,no,19,12,no,no,no,no,99.9,3170
16300,no,23,12,no,no,no,no,10100,11200
25600,no,41,12,no,no,yes,no,25900,14800
8020,no,19,13,no,no,no,no,3010,1830
25600,no,30,18,no,no,yes,no,25900,25200
25600,no,40,12,no,no,yes,no,25900,25200
0,no,18,12,no,no,no,no,0,0
0,no,23,8,no,no,yes,yes,4610,0
24700,no,33,11,no,no,yes,yes,23500,19100
18000,no,35,12,no,no,yes,no,19900,20000
16700,no,50,13,no,no,yes,no,0,4310
10000,no,37,12,no,no,yes,no,12300,10500
25600,no,47,13,no,no,yes,no,22300,25200
20700,no,55,12,no,no,yes,no,21300,17300
1280,no,32,18,no,no,yes,no,1330,1060
14300,no,41,6,no,no,yes,yes,13600,13600
4480,no,16,9,no,no,no,yes,580,0
25600,no,23,12,no,no,yes,no,23800,24300
10600,no,48,10,no,no,yes,yes,14200,14700
10400,no,19,12,no,no,no,no,2640,4450
16200,no,44,12,no,no,yes,no,11800,14500
23500,no,29,4,no,no,yes,yes,15100,15500
16500,no,37,10,no,no,yes,yes,15700,15000
25600,no,37,12,no,no,yes,no,17800,6170
12000,no,34,12,no,no,yes,no,10900,2000
6980,no,28,16,no,no,yes,no,5220,6180
8700,no,48,8,no,no,yes,yes,5470,2590
8780,no,20,12,no,no,no,no,1830,7140
15600,no,18,11,no,no,no,yes,3030,2180
12400,no,16,10,no,no,no,yes,0,770
8330,no,53,10,no,no,no,yes,24200,19500
25600,no,50,10,no,no,yes,yes,24300,24600
16300,no,23,12,no,no,no,no,3890,0
22600,no,44,14,no,no,yes,no,23200,15600
25600,no,38,12,no,no,yes,no,25900,24500
7110,no,32,18,no,no,yes,no,0,0
25600,no,46,13,no,no,yes,no,24500,24300
25600,no,44,12,no,no,yes,no,23300,23100
25600,no,30,12,no,no,yes,no,25900,25200
17300,no,32,12,no,no,yes,no,21700,20000
9520,no,30,12,no,no,no,no,1970,0
17900,no,47,5,no,no,yes,yes,20100,20000
16300,no,18,9,no,no,no,yes,3540,7570
2370,no,18,12,no,no,no,no,2330,6110
6500,no,17,11,no,no,no,yes,1410,5390
0,no,52,11,no,no,yes,yes,0,0
18700,no,21,12,no,no,no,no,13800,14200
0,no,45,12,no,no,yes,no,0,0
16200,no,29,13,no,no,yes,no,15300,7470
433,no,28,16,no,no,yes,no,0,0
0,no,36,14,no,no,yes,no,12900,25200
20000,no,31,12,no,no,no,no,21900,25200
0,no,49,12,no,no,no,no,19400,0
20300,no,53,9,no,no,yes,yes,20900,19500
21200,no,34,12,no,no,yes,no,23400,20500
25600,no,29,12,no,no,no,no,25900,25200
2620,no,28,12,no,no,no,no,20200,14900
0,no,39,11,no,no,no,yes,0,931
25600,no,36,13,no,no,yes,no,25900,16600
0,no,51,12,no,no,yes,no,0,0
25600,no,27,12,no,no,yes,no,25900,25200
8540,no,23,13,no,no,yes,no,5630,4600
6570,no,20,12,no,no,no,no,9280,3170
12400,no,25,16,no,no,no,no,14100,10900
25600,no,47,12,no,no,yes,no,25900,25200
14400,no,21,12,no,no,no,no,9470,8960
19000,no,23,16,no,no,no,no,6650,16400
